telemetry_id,timestamp,equipment_id,model,longitude,engine_status,engine_hours,operating_hours,utilization_pct,maintenance_status,rental_id,vendor_name,checkout_datetime,expected_return_datetime,fuel_efficiency_liters_per_operating_hour,anomaly_injected,checkin_datetime,rental_status_generated
T0019638,2026-06-20 11:02:00,EQX0054,Komatsu D65,80.273121,Off,3.05,1.45,47.46,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,22.86206896551724,False,2026-09-04 10:32:10.632738508,late
T0019639,2026-06-21 06:34:00,EQX0054,Komatsu D65,80.27787,Running,6.59,4.33,65.79,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,22.316397228637413,False,2026-09-04 10:32:10.632738508,late
T0019640,2026-06-22 12:43:00,EQX0054,Komatsu D65,80.269247,Running,9.79,6.84,69.89,Service Due,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,17.87719298245614,False,2026-09-04 10:32:10.632738508,late
T0019641,2026-06-23 15:07:00,EQX0054,Komatsu D65,80.273391,Running,7.57,5.68,74.97,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,19.27112676056338,False,2026-09-04 10:32:10.632738508,late
T0019642,2026-06-24 15:34:00,EQX0054,Komatsu D65,80.265872,Running,5.8,5.45,93.94,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,21.76880733944954,False,2026-09-04 10:32:10.632738508,late
T0019643,2026-06-25 14:47:00,EQX0054,Komatsu D65,80.268249,Running,9.5,8.36,87.99,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,23.482057416267946,False,2026-09-04 10:32:10.632738508,late
T0019644,2026-06-26 07:10:00,EQX0054,Komatsu D65,80.269283,Running,7.13,4.69,65.7,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,18.17697228144989,False,2026-09-04 10:32:10.632738508,late
T0019645,2026-06-27 08:26:00,EQX0054,Komatsu D65,80.27192,Running,13.2,8.22,62.32,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,23.82968369829684,False,2026-09-04 10:32:10.632738508,late
T0019646,2026-06-28 16:32:00,EQX0054,Komatsu D65,80.268592,Off,1.03,0.0,0.0,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,,False,2026-09-04 10:32:10.632738508,late
T0019647,2026-06-29 16:53:00,EQX0054,Komatsu D65,80.271274,Running,8.13,5.3,65.21,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,24.29433962264151,False,2026-09-04 10:32:10.632738508,late
T0019648,2026-06-30 12:54:00,EQX0054,Komatsu D65,80.270294,Running,6.67,3.76,56.43,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,17.593085106382983,False,2026-09-04 10:32:10.632738508,late
T0019649,2026-07-01 10:27:00,EQX0054,Komatsu D65,80.27176,Running,7.07,3.83,54.21,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,25.04177545691906,False,2026-09-04 10:32:10.632738508,late
T0019650,2026-07-02 07:57:00,EQX0054,Komatsu D65,80.2708,Running,6.66,2.85,42.7,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,20.4,False,2026-09-04 10:32:10.632738508,late
T0019651,2026-07-03 12:32:00,EQX0054,Komatsu D65,80.272144,Running,8.75,7.68,87.75,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,21.5078125,False,2026-09-04 10:32:10.632738508,late
T0019652,2026-07-04 08:26:00,EQX0054,Komatsu D65,80.267529,Running,9.27,7.73,83.42,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,20.591203104786544,False,2026-09-04 10:32:10.632738508,late
T0019653,2026-07-05 16:36:00,EQX0054,Komatsu D65,80.266267,Off,0.88,0.29,32.55,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,27.620689655172416,False,2026-09-04 10:32:10.632738508,late
T0019654,2026-07-06 14:59:00,EQX0054,Komatsu D65,80.271072,Running,8.81,7.29,82.74,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,18.84499314128944,False,2026-09-04 10:32:10.632738508,late
T0019655,2026-07-07 11:24:00,EQX0054,Komatsu D65,80.270238,Off,4.02,1.59,39.57,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,25.245283018867923,False,2026-09-04 10:32:10.632738508,late
T0019656,2026-07-08 16:06:00,EQX0054,Komatsu D65,80.268184,Running,7.36,6.56,89.11,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,17.44359756097561,False,2026-09-04 10:32:10.632738508,late
T0019657,2026-07-09 11:43:00,EQX0054,Komatsu D65,80.269518,Running,12.37,7.97,64.48,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,19.68005018820577,False,2026-09-04 10:32:10.632738508,late
T0019658,2026-07-10 08:36:00,EQX0054,Komatsu D65,80.272765,Off,2.81,0.33,11.66,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,54.060606060606055,False,2026-09-04 10:32:10.632738508,late
T0019659,2026-07-11 12:41:00,EQX0054,Komatsu D65,80.268854,Off,2.26,0.59,25.87,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,31.38983050847457,False,2026-09-04 10:32:10.632738508,late
T0019660,2026-07-12 06:32:00,EQX0054,Komatsu D65,80.266893,Off,1.96,0.0,0.0,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,,False,2026-09-04 10:32:10.632738508,late
T0019661,2026-07-13 07:14:00,EQX0054,Komatsu D65,80.265863,Running,4.63,1.85,39.98,Service Due,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,24.34054054054054,False,2026-09-04 10:32:10.632738508,late
T0019662,2026-07-14 12:57:00,EQX0054,Komatsu D65,80.269356,Running,6.99,3.52,50.4,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,21.625,False,2026-09-04 10:32:10.632738508,late
T0019663,2026-07-15 15:34:00,EQX0054,Komatsu D65,80.272159,Running,7.65,6.92,90.43,Service Due,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,24.01156069364162,False,2026-09-04 10:32:10.632738508,late
T0019664,2026-07-16 14:06:00,EQX0054,Komatsu D65,80.274193,Running,4.85,3.62,74.69,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,22.54972375690608,False,2026-09-04 10:32:10.632738508,late
T0019665,2026-07-17 08:55:00,EQX0054,Komatsu D65,80.272912,Off,1.6,1.03,64.08,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,16.40776699029126,False,2026-09-04 10:32:10.632738508,late
T0019666,2026-07-18 08:19:00,EQX0054,Komatsu D65,80.268919,Off,0.84,0.68,81.52,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,17.705882352941174,False,2026-09-04 10:32:10.632738508,late
T0019667,2026-07-19 11:14:00,EQX0054,Komatsu D65,80.275844,Off,2.75,1.37,49.92,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,19.635036496350363,False,2026-09-04 10:32:10.632738508,late
T0019668,2026-07-20 12:55:00,EQX0054,Komatsu D65,80.26853,Running,4.62,4.52,97.84,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,22.76327433628319,False,2026-09-04 10:32:10.632738508,late
T0019669,2026-07-21 08:45:00,EQX0054,Komatsu D65,80.26948,Running,11.54,4.59,39.78,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,16.8322440087146,True,2026-09-04 10:32:10.632738508,late
T0019670,2026-07-22 06:52:00,EQX0054,Komatsu D65,80.272345,Running,8.87,3.62,40.86,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,26.13535911602209,False,2026-09-04 10:32:10.632738508,late
T0019671,2026-07-23 09:03:00,EQX0054,Komatsu D65,80.273721,Running,11.0,8.48,77.11,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,21.897405660377355,False,2026-09-04 10:32:10.632738508,late
T0019672,2026-07-24 18:09:00,EQX0054,Komatsu D65,80.27456,Running,7.89,5.22,66.15,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,18.06513409961686,False,2026-09-04 10:32:10.632738508,late
T0019673,2026-07-25 16:15:00,EQX0054,Komatsu D65,80.268665,Off,2.32,0.71,30.53,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,21.43661971830986,False,2026-09-04 10:32:10.632738508,late
T0019674,2026-07-26 08:27:00,EQX0054,Komatsu D65,80.264829,Running,4.97,4.87,97.99,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,15.123203285420946,False,2026-09-04 10:32:10.632738508,late
T0019675,2026-07-27 14:07:00,EQX0054,Komatsu D65,80.265732,Running,9.05,5.73,63.34,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,24.30715532286213,False,2026-09-04 10:32:10.632738508,late
T0019676,2026-07-28 18:02:00,EQX0054,Komatsu D65,80.268,Running,11.1,8.45,76.14,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,16.714792899408287,False,2026-09-04 10:32:10.632738508,late
T0019677,2026-07-29 10:50:00,EQX0054,Komatsu D65,80.271888,Running,8.31,6.4,77.0,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,22.7765625,False,2026-09-04 10:32:10.632738508,late
T0019678,2026-07-30 11:14:00,EQX0054,Komatsu D65,80.271409,Running,8.77,4.57,52.09,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,20.864332603938728,False,2026-09-04 10:32:10.632738508,late
T0019679,2026-07-31 07:26:00,EQX0054,Komatsu D65,80.269,Running,7.37,5.01,67.94,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,23.197604790419163,False,2026-09-04 10:32:10.632738508,late
T0019680,2026-08-01 17:11:00,EQX0054,Komatsu D65,80.270857,Off,3.16,0.79,24.87,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,21.81012658227848,False,2026-09-04 10:32:10.632738508,late
T0019681,2026-08-02 14:03:00,EQX0054,Komatsu D65,80.266518,Running,8.69,7.07,81.31,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,15.592644978783593,False,2026-09-04 10:32:10.632738508,late
T0019682,2026-08-03 09:10:00,EQX0054,Komatsu D65,80.269165,Off,2.38,1.34,56.19,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,17.8955223880597,False,2026-09-04 10:32:10.632738508,late
T0019683,2026-08-04 15:14:00,EQX0054,Komatsu D65,80.269455,Running,7.27,7.06,97.11,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,21.22804532577904,False,2026-09-04 10:32:10.632738508,late
T0019684,2026-08-05 17:15:00,EQX0054,Komatsu D65,80.271021,Running,9.04,6.64,73.45,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,15.86144578313253,False,2026-09-04 10:32:10.632738508,late
T0019685,2026-08-06 07:57:00,EQX0054,Komatsu D65,80.2663,Running,5.15,3.21,62.26,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,24.473520249221185,False,2026-09-04 10:32:10.632738508,late
T0019686,2026-08-07 14:37:00,EQX0054,Komatsu D65,80.270416,Off,1.7,0.0,0.0,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,,False,2026-09-04 10:32:10.632738508,late
T0019687,2026-08-08 14:10:00,EQX0054,Komatsu D65,80.267621,Off,0.76,0.76,100.0,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,21.092105263157897,False,2026-09-04 10:32:10.632738508,late
T0019688,2026-08-09 10:07:00,EQX0054,Komatsu D65,80.271814,Running,4.87,3.03,62.32,Service Due,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,18.52145214521452,False,2026-09-04 10:32:10.632738508,late
T0019689,2026-08-10 06:31:00,EQX0054,Komatsu D65,80.271391,Off,3.78,1.04,27.55,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,27.615384615384613,False,2026-09-04 10:32:10.632738508,late
T0019690,2026-08-11 14:57:00,EQX0054,Komatsu D65,80.271449,Running,8.18,6.31,77.1,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,19.339144215530904,False,2026-09-04 10:32:10.632738508,late
T0019691,2026-08-12 06:24:00,EQX0054,Komatsu D65,80.272733,Running,7.35,6.45,87.75,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,17.759689922480618,False,2026-09-04 10:32:10.632738508,late
T0019692,2026-08-13 08:38:00,EQX0054,Komatsu D65,80.272904,Running,10.28,6.93,67.43,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,19.262626262626263,False,2026-09-04 10:32:10.632738508,late
T0019693,2026-08-14 08:34:00,EQX0054,Komatsu D65,72.572275,Running,7.35,7.05,95.85,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,22.31631205673759,False,2026-09-04 10:32:10.632738508,late
T0019694,2026-08-15 08:10:00,EQX0054,Komatsu D65,80.270417,Off,3.88,1.07,27.55,Service Due,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,30.971962616822427,False,2026-09-04 10:32:10.632738508,late
T0019695,2026-08-16 12:50:00,EQX0054,Komatsu D65,80.269308,Off,2.02,0.4,19.81,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,31.975,False,2026-09-04 10:32:10.632738508,late
T0019696,2026-08-17 10:31:00,EQX0054,Komatsu D65,80.265328,Running,11.29,6.14,54.36,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,22.92182410423453,False,2026-09-04 10:32:10.632738508,late
T0019697,2026-08-18 06:54:00,EQX0054,Komatsu D65,80.268732,Running,7.81,6.27,80.29,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,20.586921850079747,False,2026-09-04 10:32:10.632738508,late
T0019698,2026-08-19 14:39:00,EQX0054,Komatsu D65,80.269533,Running,10.31,7.8,75.64,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,19.364102564102563,False,2026-09-04 10:32:10.632738508,late
T0019699,2026-08-20 10:29:00,EQX0054,Komatsu D65,80.268641,Running,9.29,5.7,61.37,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,22.321052631578947,False,2026-09-04 10:32:10.632738508,late
T0019700,2026-08-21 19:29:00,EQX0054,Komatsu D65,80.273508,Running,12.05,7.53,62.5,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,16.082337317397077,False,2026-09-04 10:32:10.632738508,late
T0019701,2026-08-22 17:37:00,EQX0054,Komatsu D65,80.269672,Off,1.02,0.07,7.15,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,92.42857142857142,False,2026-09-04 10:32:10.632738508,late
T0019702,2026-08-23 19:39:00,EQX0054,Komatsu D65,80.270266,Off,3.17,0.94,29.6,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,21.82978723404256,False,2026-09-04 10:32:10.632738508,late
T0019703,2026-08-24 06:07:00,EQX0054,Komatsu D65,80.266634,Running,5.38,2.61,48.53,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,17.873563218390807,False,2026-09-04 10:32:10.632738508,late
T0019704,2026-08-25 13:38:00,EQX0054,Komatsu D65,80.272424,Off,3.39,1.22,36.0,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,22.36065573770492,False,2026-09-04 10:32:10.632738508,late
T0019705,2026-08-26 08:19:00,EQX0054,Komatsu D65,80.268486,Off,1.62,0.0,0.0,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,,False,2026-09-04 10:32:10.632738508,late
T0019706,2026-08-27 14:32:00,EQX0054,Komatsu D65,80.275469,Running,7.72,6.57,85.18,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,15.6986301369863,False,2026-09-04 10:32:10.632738508,late
T0019707,2026-08-28 08:23:00,EQX0054,Komatsu D65,80.267042,Running,7.28,3.45,47.41,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,70.98840579710145,True,2026-09-04 10:32:10.632738508,late
T0019708,2026-08-29 07:53:00,EQX0054,Komatsu D65,80.26709,Off,2.09,0.81,38.67,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,30.33333333333333,False,2026-09-04 10:32:10.632738508,late
T0019709,2026-08-30 11:44:00,EQX0054,Komatsu D65,80.27211,Off,3.17,0.09,2.87,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,150.55555555555557,False,2026-09-04 10:32:10.632738508,late
T0019710,2026-08-31 06:50:00,EQX0054,Komatsu D65,80.269467,Running,8.56,5.12,59.81,Good,RNT004557,Vendor 031,2026-09-03 06:07:57.257702016,2026-09-03 18:07:57.257702016,18.306640625,False,2026-09-04 10:32:10.632738508,late
T0019711,2025-09-01 12:50:00,EQX0055,Volvo G940,72.565664,Running,6.04,2.03,33.55,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,14.423645320197046,False,2026-09-03 17:25:52.436235191,early
T0019712,2025-09-02 09:34:00,EQX0055,Volvo G940,72.573645,Running,4.69,2.73,58.1,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,15.904761904761903,False,2026-09-03 17:25:52.436235191,early
T0019713,2025-09-03 16:33:00,EQX0055,Volvo G940,72.572531,Running,6.12,5.63,91.98,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,11.191829484902309,False,2026-09-03 17:25:52.436235191,early
T0019714,2025-09-04 13:33:00,EQX0055,Volvo G940,72.572245,Running,7.4,6.8,91.99,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,10.254411764705884,False,2026-09-03 17:25:52.436235191,early
T0019715,2025-09-05 16:38:00,EQX0055,Volvo G940,72.572732,Running,9.09,7.06,77.66,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,10.308781869688389,False,2026-09-03 17:25:52.436235191,early
T0019716,2025-09-06 09:44:00,EQX0055,Volvo G940,72.566949,Off,2.24,0.0,0.0,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,,False,2026-09-03 17:25:52.436235191,early
T0019717,2025-09-07 15:57:00,EQX0055,Volvo G940,72.572669,Off,0.62,0.0,0.0,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,,False,2026-09-03 17:25:52.436235191,early
T0019718,2025-09-08 12:19:00,EQX0055,Volvo G940,72.566259,Off,1.6,1.2,75.09,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,11.358333333333334,False,2026-09-03 17:25:52.436235191,early
T0019719,2025-09-09 09:16:00,EQX0055,Volvo G940,72.579142,Running,9.81,8.49,86.53,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,13.102473498233214,False,2026-09-03 17:25:52.436235191,early
T0019720,2025-09-10 09:58:00,EQX0055,Volvo G940,72.56991,Off,1.88,1.3,69.33,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,13.323076923076924,False,2026-09-03 17:25:52.436235191,early
T0019721,2025-09-11 10:09:00,EQX0055,Volvo G940,72.572087,Running,8.68,7.99,92.06,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,9.466833541927407,False,2026-09-03 17:25:52.436235191,early
T0019722,2025-09-12 07:17:00,EQX0055,Volvo G940,72.57285,Running,10.08,6.78,67.2,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,13.477876106194689,False,2026-09-03 17:25:52.436235191,early
T0019723,2025-09-13 11:36:00,EQX0055,Volvo G940,72.571697,Running,8.7,8.6,98.85,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,13.96860465116279,False,2026-09-03 17:25:52.436235191,early
T0019724,2025-09-14 08:58:00,EQX0055,Volvo G940,72.573218,Off,1.63,0.74,45.6,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,19.17567567567568,False,2026-09-03 17:25:52.436235191,early
T0019725,2025-09-15 19:23:00,EQX0055,Volvo G940,72.571493,Running,8.81,6.72,76.32,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,12.830357142857142,False,2026-09-03 17:25:52.436235191,early
T0019726,2025-09-16 11:03:00,EQX0055,Volvo G940,72.568972,Running,7.81,7.71,98.72,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,12.2905317769131,False,2026-09-03 17:25:52.436235191,early
T0019727,2025-09-17 16:46:00,EQX0055,Volvo G940,72.573357,Running,7.64,4.05,53.03,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,10.691358024691358,False,2026-09-03 17:25:52.436235191,early
T0019728,2025-09-18 18:07:00,EQX0055,Volvo G940,72.568798,Running,13.39,10.5,78.43,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,10.738095238095235,False,2026-09-03 17:25:52.436235191,early
T0019729,2025-09-19 10:18:00,EQX0055,Volvo G940,72.571315,Running,5.38,5.28,98.14,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,14.818181818181817,False,2026-09-03 17:25:52.436235191,early
T0019730,2025-09-20 08:30:00,EQX0055,Volvo G940,72.576106,Running,8.5,8.32,97.79,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,11.503605769230768,False,2026-09-03 17:25:52.436235191,early
T0019731,2025-09-21 19:26:00,EQX0055,Volvo G940,72.571253,Running,17.82,7.4,41.55,Good,RNT013488,Vendor 028,2026-09-03 18:14:50.330162461,2026-09-05 16:53:05.311963851,14.65,True,2026-09-03 17:25:52.436235191,early
